#\*l[\oA]	F(\*l)
 11019.9  1.14568e+00
 11020.6  1.12287e+00
 11021.2  1.11936e+00
 11021.8  9.14319e-01
 11022.5  1.03630e+00
 11023.1  9.22483e-01
 11023.8  9.51589e-01
 11024.4  1.10673e+00
 11025.0  1.11418e+00
 11025.7  1.08764e+00
 11026.3  8.82653e-01
 11026.9  9.24259e-01
 11027.6  9.96416e-01
 11028.2  9.16917e-01
 11028.8  6.74339e-01
 11029.5  7.50393e-01
 11030.1  7.64417e-01
 11030.7  8.34195e-01
 11031.4  1.05434e+00
 11032.0  1.03398e+00
 11032.6  1.10648e+00
 11033.3  1.10895e+00
 11033.9  9.16871e-01
 11034.5  1.15643e+00
 11035.2  9.95246e-01
 11035.8  8.67488e-01
 11036.4  1.01086e+00
 11037.1  9.01078e-01
 11037.7  7.93516e-01
