#\*l[\oA]	F(\*l)
 10879.3  4.41391e+00
 10879.9  4.38430e+00
 10880.5  4.35473e+00
 10881.2  4.32512e+00
 10881.8  4.29555e+00
 10882.4  4.26594e+00
 10883.1  4.23637e+00
 10883.7  4.20676e+00
 10884.3  4.17715e+00
 10885.0  4.14758e+00
 10885.6  4.11797e+00
 10886.2  4.08841e+00
 10886.9  4.05879e+00
 10887.5  4.02923e+00
 10888.1  3.99962e+00
 10888.8  3.97005e+00
 10889.4  3.94044e+00
 10890.0  3.91087e+00
 10890.7  3.73514e+00
 10891.3  3.73946e+00
 10891.9  3.56469e+00
 10892.6  3.49407e+00
 10893.2  3.52972e+00
 10893.8  3.42441e+00
 10894.5  3.32431e+00
 10895.1  3.24327e+00
 10895.7  3.19049e+00
 10896.4  3.11727e+00
 10897.0  3.10611e+00
 10897.7  3.07851e+00
 10898.3  2.92795e+00
 10898.9  2.89618e+00
 10899.6  2.87745e+00
 10900.2  2.81533e+00
 10900.8  2.60427e+00
 10901.5  2.63250e+00
 10902.1  2.79561e+00
 10902.7  2.64412e+00
 10903.4  2.52722e+00
 10904.0  2.43359e+00
 10904.6  2.49240e+00
 10905.3  2.43048e+00
 10905.9  2.38813e+00
 10906.5  2.31425e+00
 10907.2  2.24889e+00
 10907.8  2.24746e+00
 10908.4  2.08168e+00
 10909.1  2.16130e+00
 10909.7  2.13746e+00
 10910.3  2.11501e+00
 10911.0  2.11308e+00
 10911.6  2.09974e+00
 10912.2  2.06224e+00
 10912.9  2.05821e+00
 10913.5  2.02630e+00
 10914.1  2.06153e+00
 10914.8  2.05565e+00
 10915.4  1.93824e+00
 10916.0  1.93655e+00
 10916.7  1.88196e+00
 10917.3  1.85260e+00
 10917.9  1.84085e+00
 10918.6  1.76443e+00
 10919.2  1.86271e+00
 10919.9  1.82959e+00
 10920.5  1.85439e+00
 10921.1  1.83278e+00
 10921.8  1.85748e+00
 10922.4  1.82109e+00
 10923.0  1.72276e+00
 10923.7  1.98023e+00
 10924.3  1.86927e+00
 10924.9  1.74701e+00
 10925.6  1.84754e+00
 10926.2  1.82908e+00
 10926.8  1.78054e+00
 10927.5  1.76626e+00
 10928.1  1.71193e+00
 10928.7  1.72829e+00
 10929.4  1.74801e+00
 10930.0  1.68535e+00
 10930.6  1.64767e+00
 10931.3  1.67277e+00
 10931.9  1.74840e+00
 10932.5  1.76130e+00
 10933.2  1.73616e+00
 10933.8  1.75180e+00
 10934.4  1.72508e+00
 10935.1  1.68005e+00
 10935.7  1.66217e+00
 10936.3  1.70404e+00
 10937.0  1.75833e+00
 10937.6  1.76543e+00
 10938.2  1.76802e+00
 10938.9  1.69509e+00
 10939.5  1.68828e+00
 10940.2  1.69486e+00
 10940.8  1.70256e+00
 10941.4  1.70214e+00
 10942.1  1.70344e+00
 10942.7  1.61488e+00
 10943.3  1.70528e+00
 10944.0  1.61177e+00
 10944.6  1.48514e+00
 10945.2  1.57906e+00
 10945.9  1.54007e+00
 10946.5  1.36203e+00
 10947.1  1.49695e+00
 10947.8  1.69533e+00
 10948.4  1.65366e+00
 10949.0  1.68371e+00
 10949.7  1.62682e+00
 10950.3  1.68421e+00
 10950.9  1.66050e+00
 10951.6  1.66089e+00
 10952.2  1.64568e+00
 10952.8  1.63567e+00
 10953.5  1.59705e+00
 10954.1  1.57669e+00
 10954.7  1.62106e+00
 10955.4  1.61663e+00
 10956.0  1.52550e+00
 10956.6  1.50838e+00
 10957.3  1.58551e+00
 10957.9  1.53373e+00
 10958.5  1.57803e+00
 10959.2  1.52562e+00
 10959.8  1.46979e+00
 10960.4  1.48183e+00
 10961.1  1.49756e+00
 10961.7  1.46606e+00
 10962.4  1.44910e+00
 10963.0  1.44685e+00
 10963.6  1.43859e+00
 10964.3  1.43166e+00
 10964.9  1.37330e+00
 10965.5  1.39332e+00
 10966.2  1.41846e+00
 10966.8  1.39798e+00
 10967.4  1.38999e+00
 10968.1  1.37619e+00
 10968.7  1.34356e+00
 10969.3  1.35551e+00
 10970.0  1.36279e+00
 10970.6  1.34390e+00
 10971.2  1.35386e+00
 10971.9  1.42896e+00
 10972.5  1.34759e+00
 10973.1  1.29458e+00
 10973.8  1.33993e+00
 10974.4  1.31511e+00
 10975.0  1.32732e+00
 10975.7  1.27454e+00
 10976.3  1.29012e+00
 10976.9  1.30592e+00
 10977.6  1.28728e+00
 10978.2  1.31027e+00
 10978.8  1.20612e+00
 10979.5  1.25194e+00
 10980.1  1.24610e+00
 10980.7  1.22686e+00
 10981.4  1.22677e+00
 10982.0  1.20201e+00
 10982.6  1.12590e+00
 10983.3  1.25880e+00
 10983.9  1.13978e+00
 10984.6  1.14772e+00
 10985.2  1.17536e+00
 10985.8  1.15201e+00
 10986.5  1.19944e+00
 10987.1  1.17596e+00
 10987.7  1.18370e+00
 10988.4  1.08377e+00
 10989.0  1.15032e+00
 10989.6  1.12578e+00
 10990.3  1.12223e+00
 10990.9  1.11368e+00
 10991.5  1.13349e+00
 10992.2  1.15105e+00
 10992.8  1.20320e+00
 10993.4  1.07378e+00
 10994.1  1.11954e+00
 10994.7  1.20294e+00
 10995.3  1.21724e+00
 10996.0  1.07849e+00
 10996.6  1.08261e+00
 10997.2  1.15011e+00
 10997.9  1.12300e+00
 10998.5  1.10719e+00
 10999.1  1.11974e+00
 10999.8  1.07944e+00
 11000.4  1.12542e+00
 11001.0  1.13761e+00
 11001.7  1.13110e+00
 11002.3  1.06236e+00
 11002.9  1.06246e+00
 11003.6  1.11358e+00
 11004.2  1.08712e+00
 11004.8  1.15018e+00
 11005.5  1.10835e+00
 11006.1  1.07303e+00
 11006.8  9.97710e-01
 11007.4  1.00169e+00
 11008.0  1.19456e+00
 11008.7  1.14488e+00
 11009.3  1.06626e+00
 11009.9  1.10067e+00
 11010.6  1.06273e+00
 11011.2  1.08536e+00
 11011.8  1.02257e+00
 11012.5  1.02753e+00
 11013.1  1.07188e+00
 11013.7  1.07004e+00
 11014.4  1.10788e+00
 11015.0  1.09499e+00
 11015.6  1.03249e+00
 11016.3  1.09466e+00
 11016.9  1.10508e+00
 11017.5  1.07896e+00
 11018.2  1.10000e+00
 11018.8  1.15769e+00
 11019.4  1.10294e+00
 11020.1  1.05885e+00
 11020.7  1.08338e+00
 11021.3  1.11658e+00
 11022.0  1.08611e+00
 11022.6  9.80451e-01
 11023.2  1.00609e+00
 11023.9  1.04291e+00
 11024.5  1.09823e+00
 11025.1  1.09641e+00
 11025.8  1.01904e+00
 11026.4  1.01750e+00
 11027.1  1.05013e+00
 11027.7  9.58775e-01
 11028.3  1.05823e+00
 11029.0  1.05999e+00
 11029.6  1.04186e+00
 11030.2  1.01313e+00
 11030.9  1.05333e+00
 11031.5  1.03764e+00
 11032.1  1.01312e+00
 11032.8  1.02752e+00
 11033.4  1.09281e+00
 11034.0  1.02288e+00
 11034.7  1.02822e+00
 11035.3  1.04190e+00
 11035.9  1.00064e+00
 11036.6  1.03606e+00
 11037.2  1.05749e+00
 11037.8  1.04826e+00
 11038.5  1.00010e+00
 11039.1  1.01038e+00
 11039.7  1.17574e+00
 11040.4  1.12408e+00
 11041.0  9.73749e-01
 11041.6  9.49764e-01
 11042.3  1.11025e+00
 11042.9  9.46697e-01
