#\*l[\oA]	F(\*l)
 10790.1  9.86772e-01
 10790.7  9.95640e-01
 10791.3  9.87824e-01
 10792.0  9.87881e-01
 10792.6  9.82677e-01
 10793.2  9.78292e-01
 10793.9  9.98740e-01
 10794.5  1.01087e+00
 10795.2  1.00552e+00
 10795.8  9.82170e-01
 10796.4  9.80329e-01
 10797.1  9.82813e-01
 10797.7  9.95536e-01
 10798.3  1.00318e+00
 10799.0  1.00561e+00
 10799.6  1.00245e+00
 10800.2  9.79955e-01
 10800.9  9.88199e-01
 10801.5  9.91989e-01
 10802.1  9.91192e-01
 10802.8  9.86113e-01
 10803.4  9.91790e-01
 10804.0  9.96766e-01
 10804.7  9.98921e-01
 10805.3  9.98005e-01
 10805.9  9.93019e-01
 10806.6  9.93802e-01
 10807.2  1.01093e+00
 10807.8  1.01578e+00
 10808.5  1.01181e+00
 10809.1  1.00772e+00
 10809.7  1.00288e+00
 10810.4  1.01002e+00
 10811.0  1.02069e+00
 10811.6  1.04809e+00
 10812.3  1.03393e+00
 10812.9  1.00887e+00
 10813.5  1.00663e+00
 10814.2  1.00205e+00
 10814.8  1.01091e+00
 10815.4  1.00710e+00
 10816.1  9.99524e-01
 10816.7  9.98877e-01
 10817.3  1.00077e+00
 10818.0  9.97674e-01
 10818.6  9.90839e-01
 10819.3  9.86969e-01
 10819.9  9.88535e-01
 10820.5  9.91667e-01
 10821.2  1.00748e+00
 10821.8  1.02094e+00
 10822.4  1.02276e+00
 10823.1  1.02428e+00
 10823.7  1.03189e+00
 10824.3  1.05066e+00
 10825.0  1.07376e+00
 10825.6  1.08849e+00
 10826.2  1.10402e+00
 10826.9  1.13720e+00
 10827.5  1.16655e+00
 10828.1  1.16343e+00
 10828.8  1.15755e+00
 10829.4  1.18733e+00
 10830.0  1.20525e+00
 10830.7  1.21258e+00
 10831.3  1.21458e+00
 10831.9  1.16362e+00
 10832.6  1.10021e+00
 10833.2  1.07719e+00
 10833.8  1.05467e+00
 10834.5  1.02594e+00
 10835.1  1.01549e+00
 10835.7  1.01656e+00
 10836.4  1.00597e+00
 10837.0  9.91154e-01
 10837.6  9.93130e-01
 10838.3  9.86191e-01
 10838.9  9.93227e-01
 10839.5  9.95115e-01
 10840.2  1.00579e+00
 10840.8  1.00254e+00
 10841.5  9.95080e-01
 10842.1  1.00629e+00
 10842.7  1.00961e+00
 10843.4  1.00373e+00
 10844.0  1.00215e+00
 10844.6  1.00426e+00
 10845.3  9.95560e-01
 10845.9  9.99883e-01
 10846.5  1.00485e+00
 10847.2  1.00196e+00
 10847.8  1.00225e+00
 10848.4  1.00384e+00
 10849.1  1.00709e+00
 10849.7  1.00591e+00
 10850.3  1.00831e+00
 10851.0  1.00108e+00
 10851.6  1.00816e+00
 10852.2  1.00447e+00
 10852.9  9.95005e-01
 10853.5  9.86600e-01
 10854.1  9.92907e-01
 10854.8  1.00545e+00
 10855.4  1.00467e+00
 10856.0  1.00381e+00
 10856.7  1.01577e+00
 10857.3  1.02598e+00
 10857.9  1.03756e+00
 10858.6  1.07387e+00
 10859.2  1.15647e+00
 10859.8  1.21977e+00
 10860.5  1.21269e+00
 10861.1  1.25367e+00
 10861.7  1.28052e+00
 10862.4  1.31479e+00
 10863.0  1.40617e+00
 10863.7  1.41947e+00
 10864.3  1.30173e+00
 10864.9  1.18742e+00
 10865.6  1.11512e+00
 10866.2  1.07022e+00
 10866.8  1.04199e+00
 10867.5  1.03756e+00
 10868.1  1.03618e+00
 10868.7  1.04868e+00
 10869.4  1.05988e+00
 10870.0  1.07863e+00
 10870.6  1.07682e+00
 10871.3  1.06005e+00
 10871.9  1.06267e+00
 10872.5  1.08219e+00
 10873.2  1.06773e+00
 10873.8  1.03979e+00
 10874.4  1.02307e+00
 10875.1  1.01343e+00
 10875.7  1.00592e+00
 10876.3  9.95860e-01
 10877.0  9.97450e-01
 10877.6  1.00029e+00
 10878.2  9.97640e-01
 10878.9  1.00312e+00
 10879.5  1.01363e+00
 10880.1  1.01501e+00
 10880.8  1.00752e+00
 10881.4  1.01294e+00
 10882.0  1.00744e+00
 10882.7  9.95783e-01
 10883.3  1.00212e+00
 10883.9  1.00053e+00
 10884.6  9.91735e-01
 10885.2  9.98404e-01
 10885.8  1.00704e+00
 10886.5  9.91034e-01
 10887.1  9.86399e-01
 10887.8  1.00371e+00
 10888.4  1.02108e+00
 10889.0  1.00351e+00
 10889.7  9.97139e-01
 10890.3  9.89701e-01
 10890.9  9.89966e-01
 10891.6  9.96307e-01
 10892.2  1.00232e+00
