#\*l[\oA]	F(\*l)
 10969.4  1.02367e+00
 10970.1  1.01184e+00
 10970.7  1.02874e+00
 10971.3  1.02335e+00
 10972.0  1.01641e+00
 10972.6  1.02827e+00
 10973.2  1.01314e+00
 10973.9  1.02478e+00
 10974.5  1.00341e+00
 10975.1  1.00494e+00
 10975.8  9.88105e-01
 10976.4  9.98865e-01
 10977.0  1.03254e+00
 10977.7  1.02013e+00
 10978.3  1.04625e+00
 10979.0  1.01789e+00
 10979.6  1.04125e+00
 10980.2  1.04865e+00
 10980.9  1.01555e+00
 10981.5  1.02283e+00
 10982.1  1.01751e+00
 10982.8  1.00006e+00
 10983.4  1.02498e+00
 10984.0  1.01525e+00
 10984.7  9.83316e-01
 10985.3  1.00930e+00
 10985.9  9.88475e-01
 10986.6  1.01690e+00
 10987.2  1.01402e+00
 10987.8  1.02228e+00
 10988.5  1.01062e+00
 10989.1  1.01078e+00
 10989.7  1.01786e+00
 10990.4  1.01774e+00
 10991.0  9.96363e-01
 10991.6  1.01528e+00
 10992.3  9.73051e-01
 10992.9  9.94465e-01
 10993.5  1.00585e+00
 10994.2  9.82878e-01
 10994.8  1.04302e+00
 10995.4  1.00824e+00
 10996.1  1.04598e+00
 10996.7  1.00641e+00
 10997.3  1.04978e+00
 10998.0  1.01806e+00
 10998.6  1.01058e+00
 10999.2  1.02062e+00
 10999.9  1.01109e+00
 11000.5  1.03048e+00
 11001.2  1.00328e+00
 11001.8  9.92433e-01
 11002.4  1.00695e+00
 11003.1  1.00814e+00
 11003.7  1.04896e+00
 11004.3  1.01076e+00
 11005.0  1.01536e+00
 11005.6  9.98177e-01
 11006.2  9.77087e-01
 11006.9  9.71599e-01
 11007.5  1.00644e+00
 11008.1  1.04146e+00
 11008.8  1.04946e+00
 11009.4  1.01557e+00
 11010.0  1.03691e+00
 11010.7  1.01960e+00
 11011.3  1.02041e+00
 11011.9  1.01743e+00
 11012.6  9.90535e-01
 11013.2  1.01344e+00
 11013.8  1.00336e+00
 11014.5  9.84363e-01
 11015.1  1.00360e+00
 11015.7  9.96683e-01
 11016.4  9.65707e-01
 11017.0  1.02748e+00
 11017.6  1.04777e+00
 11018.3  1.02072e+00
 11018.9  1.03096e+00
 11019.5  1.05263e+00
 11020.2  1.02323e+00
 11020.8  1.04110e+00
 11021.4  1.01663e+00
 11022.1  9.99073e-01
 11022.7  9.91506e-01
 11023.4  9.99496e-01
 11024.0  1.03454e+00
 11024.6  1.05460e+00
 11025.3  1.01581e+00
 11025.9  9.96012e-01
 11026.5  9.82621e-01
 11027.2  9.87761e-01
 11027.8  9.66386e-01
 11028.4  1.02332e+00
 11029.1  1.03924e+00
 11029.7  1.01847e+00
 11030.3  1.00723e+00
 11031.0  1.03086e+00
 11031.6  1.02647e+00
 11032.2  1.00217e+00
 11032.9  1.01380e+00
 11033.5  1.06972e+00
 11034.1  1.02318e+00
 11034.8  1.02529e+00
 11035.4  1.03400e+00
 11036.0  1.03746e+00
 11036.7  1.03104e+00
 11037.3  9.99392e-01
 11037.9  9.92018e-01
 11038.6  9.93878e-01
 11039.2  9.63743e-01
 11039.8  1.02494e+00
 11040.5  9.85643e-01
 11041.1  9.91194e-01
 11041.7  9.93154e-01
 11042.4  1.07215e+00
 11043.0  1.06596e+00
 11043.6  1.03761e+00
 11044.3  1.03826e+00
 11044.9  1.02558e+00
 11045.5  9.79509e-01
 11046.2  1.00115e+00
 11046.8  1.04055e+00
 11047.5  1.05566e+00
 11048.1  1.04469e+00
 11048.7  1.06583e+00
 11049.4  1.04270e+00
 11050.0  1.00815e+00
 11050.6  1.01308e+00
 11051.3  9.89794e-01
 11051.9  9.93198e-01
 11052.5  1.00468e+00
 11053.2  1.03104e+00
 11053.8  1.04803e+00
 11054.4  1.02936e+00
 11055.1  1.04308e+00
 11055.7  1.09834e+00
 11056.3  1.02173e+00
 11057.0  1.01154e+00
 11057.6  1.00872e+00
 11058.2  9.77458e-01
 11058.9  1.04593e+00
 11059.5  9.72095e-01
 11060.1  9.69711e-01
 11060.8  1.05779e+00
