#\*l[\oA]	F(\*l)
 10882.4  3.20332e+00
 10883.0  3.18035e+00
 10883.6  3.09831e+00
 10884.3  3.08237e+00
 10884.9  2.99897e+00
 10885.5  3.00892e+00
 10886.2  2.97318e+00
 10886.8  2.87068e+00
 10887.4  2.80450e+00
 10888.1  2.70908e+00
 10888.7  2.69510e+00
 10889.3  2.69832e+00
 10890.0  2.52712e+00
 10890.6  2.48357e+00
 10891.2  2.45884e+00
 10891.9  2.32674e+00
 10892.5  2.29290e+00
 10893.2  2.21241e+00
 10893.8  2.15083e+00
 10894.4  2.11536e+00
 10895.1  2.07402e+00
 10895.7  2.02938e+00
 10896.3  1.95444e+00
 10897.0  1.87295e+00
 10897.6  1.87973e+00
 10898.2  1.79474e+00
 10898.9  1.79227e+00
 10899.5  1.68096e+00
 10900.1  1.64778e+00
 10900.8  1.60872e+00
 10901.4  1.56276e+00
 10902.0  1.53711e+00
 10902.7  1.55875e+00
 10903.3  1.58364e+00
 10903.9  1.52139e+00
 10904.6  1.48889e+00
 10905.2  1.40818e+00
 10905.8  1.39233e+00
 10906.5  1.44545e+00
 10907.1  1.48363e+00
 10907.7  1.43375e+00
 10908.4  1.42626e+00
 10909.0  1.33937e+00
 10909.6  1.34281e+00
 10910.3  1.37879e+00
 10910.9  1.32607e+00
 10911.5  1.30619e+00
 10912.2  1.29422e+00
 10912.8  1.29389e+00
 10913.4  1.30006e+00
 10914.1  1.24447e+00
 10914.7  1.33221e+00
 10915.3  1.36801e+00
 10916.0  1.30860e+00
 10916.6  1.31209e+00
 10917.3  1.29384e+00
 10917.9  1.27094e+00
 10918.5  1.25289e+00
 10919.2  1.39903e+00
 10919.8  1.34326e+00
 10920.4  1.19341e+00
 10921.1  1.25018e+00
 10921.7  1.26483e+00
 10922.3  1.29090e+00
 10923.0  1.36067e+00
 10923.6  1.34766e+00
 10924.2  1.24260e+00
 10924.9  1.20100e+00
 10925.5  1.19651e+00
 10926.1  1.20699e+00
 10926.8  1.24319e+00
 10927.4  1.21777e+00
 10928.0  1.19689e+00
 10928.7  1.28701e+00
 10929.3  1.33799e+00
 10929.9  1.21175e+00
 10930.6  1.18185e+00
 10931.2  1.22824e+00
 10931.8  1.26148e+00
 10932.5  1.24459e+00
 10933.1  1.27418e+00
 10933.7  1.21614e+00
 10934.4  1.18070e+00
 10935.0  1.23993e+00
 10935.6  1.19177e+00
 10936.3  1.20890e+00
 10936.9  1.22682e+00
 10937.5  1.26655e+00
 10938.2  1.34326e+00
 10938.8  1.27481e+00
 10939.5  1.27674e+00
 10940.1  1.29082e+00
 10940.7  1.21899e+00
 10941.4  1.21024e+00
 10942.0  1.16404e+00
 10942.6  1.14461e+00
 10943.3  1.16017e+00
 10943.9  1.22028e+00
 10944.5  1.23398e+00
 10945.2  1.18573e+00
 10945.8  1.15593e+00
 10946.4  1.19306e+00
 10947.1  1.23358e+00
 10947.7  1.18774e+00
 10948.3  1.19725e+00
 10949.0  1.24806e+00
 10949.6  1.22758e+00
 10950.2  1.21977e+00
 10950.9  1.25604e+00
 10951.5  1.30408e+00
 10952.1  1.23876e+00
 10952.8  1.16976e+00
 10953.4  1.19816e+00
 10954.0  1.19358e+00
 10954.7  1.23823e+00
 10955.3  1.27832e+00
 10955.9  1.29457e+00
 10956.6  1.19562e+00
 10957.2  1.19061e+00
 10957.8  1.23157e+00
 10958.5  1.19293e+00
 10959.1  1.18037e+00
 10959.7  1.22133e+00
 10960.4  1.25017e+00
 10961.0  1.24678e+00
 10961.7  1.30998e+00
 10962.3  1.24883e+00
 10962.9  1.17764e+00
 10963.6  1.23663e+00
 10964.2  1.24201e+00
 10964.8  1.24723e+00
 10965.5  1.27984e+00
 10966.1  1.16055e+00
 10966.7  1.13952e+00
 10967.4  1.18195e+00
 10968.0  1.24662e+00
 10968.6  1.24842e+00
 10969.3  1.20699e+00
 10969.9  1.20266e+00
 10970.5  1.19708e+00
 10971.2  1.21229e+00
 10971.8  1.22751e+00
 10972.4  1.22676e+00
 10973.1  1.15896e+00
 10973.7  1.14410e+00
 10974.3  1.17988e+00
 10975.0  1.12027e+00
 10975.6  1.09052e+00
 10976.2  1.15724e+00
 10976.9  1.14326e+00
 10977.5  1.09378e+00
 10978.1  1.05445e+00
