#\*l[\oA]	F(\*l)
 11014.1  9.82745e-01
 11014.7  1.04352e+00
 11015.4  1.00986e+00
 11016.0  9.49453e-01
 11016.6  9.78222e-01
 11017.3  9.70850e-01
 11017.9  8.81117e-01
 11018.5  8.88506e-01
 11019.2  9.83740e-01
 11019.8  9.70850e-01
 11020.5  9.94454e-01
 11021.1  1.02224e+00
 11021.7  1.03467e+00
 11022.4  9.39940e-01
 11023.0  8.63382e-01
 11023.6  9.06509e-01
 11024.3  9.80998e-01
 11024.9  1.03980e+00
 11025.5  1.04640e+00
 11026.2  1.04978e+00
 11026.8  9.82186e-01
 11027.4  8.85855e-01
 11028.1  9.28518e-01
 11028.7  1.00129e+00
 11029.3  1.00422e+00
 11030.0  9.67331e-01
 11030.6  9.67293e-01
 11031.2  1.02602e+00
 11031.9  9.85200e-01
 11032.5  9.34917e-01
 11033.1  9.25851e-01
 11033.8  9.55228e-01
 11034.4  9.91973e-01
 11035.0  9.78407e-01
 11035.7  1.00132e+00
 11036.3  9.97831e-01
 11036.9  9.98103e-01
 11037.6  1.08695e+00
 11038.2  1.13117e+00
 11038.8  1.04053e+00
 11039.5  1.09129e+00
 11040.1  1.12348e+00
 11040.7  1.03376e+00
 11041.4  8.94775e-01
 11042.0  9.20800e-01
 11042.7  1.02454e+00
 11043.3  9.83209e-01
 11043.9  9.43032e-01
 11044.6  1.01328e+00
 11045.2  1.02235e+00
 11045.8  9.72893e-01
 11046.5  9.77280e-01
 11047.1  9.63834e-01
 11047.7  9.69353e-01
 11048.4  9.83128e-01
 11049.0  1.00625e+00
 11049.6  1.06829e+00
 11050.3  1.04503e+00
 11050.9  1.00182e+00
 11051.5  1.12398e+00
 11052.2  1.11257e+00
 11052.8  8.77185e-01
 11053.4  9.21686e-01
 11054.1  1.01509e+00
 11054.7  1.03709e+00
 11055.3  1.04384e+00
 11056.0  9.65305e-01
 11056.6  9.77786e-01
 11057.2  9.49997e-01
 11057.9  9.29440e-01
 11058.5  8.93548e-01
 11059.1  9.40038e-01
 11059.8  9.41635e-01
